Source,Target
AbÅ« al-Ê¿AlÄÊ¾ al-MaÊ¿arrÄ«,David Sztybel
Ambrose,Antiphon
Ambrose,Cicero
Ambrose,Gorgias
Ambrose,Plato
Ambrose,Solomon
Ambrose,Alcuin
Ambrose,Arius
Ambrose,Athanasius of Alexandria
Ambrose,Augustine of Hippo
Ambrose,Bede
Ambrose,Clement of Alexandria
Ambrose,Cyril of Alexandria
Ambrose,Pope Gregory I
Ambrose,Gregory of Nyssa
Ambrose,Isidore of Seville
Ambrose,John of Damascus
Ambrose,Tertullian
Ambrose,Albertus Magnus
Ambrose,Anselm
Ambrose,Bernard of Clairvaux
Ambrose,Bonaventure
Ambrose,Dante Alighieri
Ambrose,Francis of Assisi
Ambrose,Hildegard of Bingen
Ambrose,Thomas Aquinas
Ambrose,Thomas More
Abu'l Hasan Muhammad Ibn Yusuf al-'Amiri,Abu Ma'shar al-Balkhi
Abu'l Hasan Muhammad Ibn Yusuf al-'Amiri,Abu Zayd al-Balkhi
Abu'l Hasan Muhammad Ibn Yusuf al-'Amiri,Avicenna
Abu'l Hasan Muhammad Ibn Yusuf al-'Amiri,Al-Farabi
Abu'l Hasan Muhammad Ibn Yusuf al-'Amiri,Ibn Miskawayh
Abu'l Hasan Muhammad Ibn Yusuf al-'Amiri,Miskawayh
Abu'l Hasan Muhammad Ibn Yusuf al-'Amiri,Hossein Nasr
Ammonius Hermiae,Arcesilaus
Ammonius Hermiae,Aristotle
Ammonius Hermiae,Carneades
Ammonius Hermiae,Cicero
Ammonius Hermiae,Clitomachus
Ammonius Hermiae,Crantor
Ammonius Hermiae,Gorgias
Ammonius Hermiae,Heraclides Ponticus
Ammonius Hermiae,Menedemus
Ammonius Hermiae,Metrodorus of Stratonicea
Ammonius Hermiae,Philo of Larissa
Ammonius Hermiae,Plato
Ammonius Hermiae,Speusippus
Ammonius Hermiae,Xenocrates
Ammonius Hermiae,Aedesius
Ammonius Hermiae,Albinus
Ammonius Hermiae,Alcinous
Ammonius Hermiae,Ammonius Saccas
Ammonius Hermiae,Apuleius
Ammonius Hermiae,Arius
Ammonius Hermiae,Calcidius
Ammonius Hermiae,Chrysanthius
Ammonius Hermiae,Clement of Alexandria
Ammonius Hermiae,Damascius
Ammonius Hermiae,David the Invincible
Ammonius Hermiae,Elias
Ammonius Hermiae,Al-Farabi
Ammonius Hermiae,Iamblichus
Ammonius Hermiae,Longinus
Ammonius Hermiae,Gaius Marius Victorinus
Ammonius Hermiae,Numenius of Apamea
Ammonius Hermiae,Joannes Philoponus
Ammonius Hermiae,Plotinus
Ammonius Hermiae,Porphyry
Ammonius Hermiae,Proclus
Ammonius Hermiae,Pseudo-Dionysius the Areopagite
Ammonius Hermiae,Ptolemy
Ammonius Hermiae,Simplicius of Cilicia
Ammonius Hermiae,Syrianus
Ammonius Hermiae,Anselm
Ammonius Hermiae,Bonaventure
Ammonius Hermiae,Henry of Ghent
Ammonius Hermiae,Meister Eckhart
Ammonius Hermiae,Paul of Venice
Ammonius Hermiae,Theodoric of Freiberg
Ammonius Hermiae,Giordano Bruno
Ammonius Hermiae,Marsilio Ficino
Ammonius Hermiae,Giovanni Pico della Mirandola
Ammonius Hermiae,Ralph Cudworth
Ammonius Hermiae,Henry More
Ammonius Hermiae,Blaise Pascal
Ammonius Hermiae,Emanuel Swedenborg
Ammonius Hermiae,Bernard Bolzano
Ammonius Hermiae,Henri Bergson
Ammonius Hermiae,Ralph Waldo Emerson
Ammonius Hermiae,Gottlob Frege
Ammonius Hermiae,Edmund Husserl
Ammonius Hermiae,Roman Ingarden
Ammonius Hermiae,G. E. Moore
Ammonius Hermiae,Josiah Royce
Ammonius Hermiae,Leo Strauss
Ammonius Hermiae,Roderick Chisholm
Ammonius Hermiae,Alonzo Church
Ammonius Hermiae,Michael Dummett
Ammonius Hermiae,Peter van Inwagen
Ammonius Hermiae,David Kaplan
Ammonius Hermiae,Saul Kripke
Ammonius Hermiae,Alvin Plantinga
Ammonius Hermiae,Richard Sorabji
Ammonius Hermiae,C. J. F. Williams
Ammonius Hermiae,Nicholas Wolterstorff
Ammonius Hermiae,Crispin Wright
Ammonius Hermiae,Edward N. Zalta
Ammonius Saccas,Arcesilaus
Ammonius Saccas,Aristotle
Ammonius Saccas,Carneades
Ammonius Saccas,Cicero
Ammonius Saccas,Clitomachus
Ammonius Saccas,Crantor
Ammonius Saccas,Heraclides Ponticus
Ammonius Saccas,Menedemus
Ammonius Saccas,Metrodorus of Stratonicea
Ammonius Saccas,Philo of Larissa
Ammonius Saccas,Plato
Ammonius Saccas,Speusippus
Ammonius Saccas,Xenocrates
Ammonius Saccas,Aedesius
Ammonius Saccas,Albinus
Ammonius Saccas,Alcinous
Ammonius Saccas,Ammonius Hermiae
Ammonius Saccas,Apuleius
Ammonius Saccas,Arius
Ammonius Saccas,Calcidius
Ammonius Saccas,Chrysanthius
Ammonius Saccas,Clement of Alexandria
Ammonius Saccas,Damascius
Ammonius Saccas,David the Invincible
Ammonius Saccas,Al-Farabi
Ammonius Saccas,Iamblichus
Ammonius Saccas,Longinus
Ammonius Saccas,Gaius Marius Victorinus
Ammonius Saccas,Numenius of Apamea
Ammonius Saccas,Origen of Alexandria
Ammonius Saccas,Plotinus
Ammonius Saccas,Porphyry
Ammonius Saccas,Proclus
Ammonius Saccas,Pseudo-Dionysius the Areopagite
Ammonius Saccas,Syrianus
Ammonius Saccas,Anselm
Ammonius Saccas,Bonaventure
Ammonius Saccas,Henry of Ghent
Ammonius Saccas,Meister Eckhart
Ammonius Saccas,Paul of Venice
Ammonius Saccas,Theodoric of Freiberg
Ammonius Saccas,Giordano Bruno
Ammonius Saccas,Marsilio Ficino
Ammonius Saccas,Giovanni Pico della Mirandola
Ammonius Saccas,Ralph Cudworth
Ammonius Saccas,Henry More
Ammonius Saccas,Blaise Pascal
Ammonius Saccas,Emanuel Swedenborg
Ammonius Saccas,Bernard Bolzano
Ammonius Saccas,Henri Bergson
Ammonius Saccas,Ralph Waldo Emerson
Ammonius Saccas,Gottlob Frege
Ammonius Saccas,Edmund Husserl
Ammonius Saccas,Roman Ingarden
Ammonius Saccas,G. E. Moore
Ammonius Saccas,Josiah Royce
Ammonius Saccas,Leo Strauss
Ammonius Saccas,Roderick Chisholm
Ammonius Saccas,Alonzo Church
Ammonius Saccas,Michael Dummett
Ammonius Saccas,Peter van Inwagen
Ammonius Saccas,David Kaplan
Ammonius Saccas,Saul Kripke
Ammonius Saccas,Alvin Plantinga
Ammonius Saccas,Nicholas Wolterstorff
Ammonius Saccas,Crispin Wright
Ammonius Saccas,Edward N. Zalta
Anandavardhana,Abhinavagupta
Apollonius of Tyana,Aenesidemus
Apollonius of Tyana,Anaxagoras
Apollonius of Tyana,Anaximander
Apollonius of Tyana,Anniceris
Apollonius of Tyana,Antisthenes
Apollonius of Tyana,Arcesilaus
Apollonius of Tyana,Archytas
Apollonius of Tyana,Aristotle
Apollonius of Tyana,Callicles
Apollonius of Tyana,Carneades
Apollonius of Tyana,Chrysippus
Apollonius of Tyana,Cicero
Apollonius of Tyana,Cleanthes
Apollonius of Tyana,Cleobulus
Apollonius of Tyana,Democritus
Apollonius of Tyana,Diodorus Cronus
Apollonius of Tyana,Empedocles
Apollonius of Tyana,Epicurus
Apollonius of Tyana,Epimenides
Apollonius of Tyana,Euclid of Megara
Apollonius of Tyana,Gorgias
Apollonius of Tyana,Hegesias of Cyrene
Apollonius of Tyana,Hippasus
Apollonius of Tyana,Hippias
Apollonius of Tyana,Leucippus
Apollonius of Tyana,Lucretius
Apollonius of Tyana,Menedemus
Apollonius of Tyana,Metrodorus of Lampsacus
Apollonius of Tyana,Panaetius
Apollonius of Tyana,Parmenides
Apollonius of Tyana,Philo of Larissa
Apollonius of Tyana,Plato
Apollonius of Tyana,Posidonius
Apollonius of Tyana,Prodicus
Apollonius of Tyana,Protagoras
Apollonius of Tyana,Pyrrho
Apollonius of Tyana,Pythagoras
Apollonius of Tyana,Socrates
Apollonius of Tyana,Solomon
Apollonius of Tyana,Speusippus
Apollonius of Tyana,Stilpo
Apollonius of Tyana,Strato of Lampsacus
Apollonius of Tyana,Thales
Apollonius of Tyana,Theano
Apollonius of Tyana,Theophrastus
Apollonius of Tyana,Thrasymachus
Apollonius of Tyana,Timon of Phlius
Apollonius of Tyana,Xenocrates
Apollonius of Tyana,Xenophon
Apollonius of Tyana,Zeno of Citium
Apollonius of Tyana,Zeno of Sidon
Apollonius of Tyana,Alcinous
Apollonius of Tyana,Alexander of Aphrodisias
Apollonius of Tyana,Ammonius Hermiae
Apollonius of Tyana,Ammonius Saccas
Apollonius of Tyana,Apuleius
Apollonius of Tyana,Marcus Aurelius
Apollonius of Tyana,Damascius
Apollonius of Tyana,Diogenes of Oenoanda
Apollonius of Tyana,Epictetus
Apollonius of Tyana,Eusebius of Caesarea
Apollonius of Tyana,Favorinus
Apollonius of Tyana,Galen
Apollonius of Tyana,Hunayn ibn Ishaq
Apollonius of Tyana,Iamblichus
Apollonius of Tyana,Jesus of Nazareth
Apollonius of Tyana,Lucian
Apollonius of Tyana,Lucius Annaeus Cornutus
Apollonius of Tyana,Numenius of Apamea
Apollonius of Tyana,Philostratus
Apollonius of Tyana,Plotinus
Apollonius of Tyana,Porphyry
Apollonius of Tyana,Proclus
Apollonius of Tyana,Sextus Empiricus
Apollonius of Tyana,Syrianus
Apollonius of Tyana,Kabir
Apollonius of Tyana,Marquis de Sade
Apuleius,Aristotle
Apuleius,Cicero
Apuleius,Hippocrates
Apuleius,Lucretius
Apuleius,Plato
Apuleius,Seneca the Younger
Apuleius,Socrates
Apuleius,Arius
Apuleius,Augustine of Hippo
Apuleius,Marcus Aurelius
Apuleius,Galen
Apuleius,Lucian
Apuleius,Philostratus
Apuleius,Simplicius of Cilicia
Apuleius,Tertullian
Apuleius,Themistius
Aristides,Eusebius of Caesarea
Arius,Socrates
Arius,Athanasius of Alexandria
Arius,Eusebius of Caesarea
Arius,Lucian
Arius,Origen of Alexandria
Arius,Porphyry
Arius,Samuel Clarke
Arius,Isaac Newton
Al-Ash'ari,Abd al-Jabbar ibn Ahmad
Al-Ash'ari,Al-Baqillani
Al-Ash'ari,Ibn Furak
Al-Ash'ari,Ahmad ibn Hanbal
Al-Ash'ari,Al-Kindi
Al-Ash'ari,Hamid al-Din al-Kirmani
Al-Ash'ari,Al-Mawardi
Al-Ash'ari,Abu Yaqub al-Sijistani
Al-Ash'ari,Al-Ghazali
Al-Ash'ari,Al-Hilli
Al-Ash'ari,Ibn Khaldun
Al-Ash'ari,Kabir
Al-Ash'ari,Fakhr al-Din al-Razi
Al-Ash'ari,Jalal al-Din al-Dawani
Al-Ash'ari,Muhammad Abduh
Al-Ash'ari,Muhammad Iqbal
Asanga,Nagasena
Asanga,Bodhidharma
Asanga,Buddhaghosa
Asanga,Fazang
Asanga,Nagarjuna
Asanga,Vasubandhu
Asanga,Zhiyi
Asanga,Naropa
Asanga,Nichiren
Asanga,Shinran
Asanga,B. R. Ambedkar
Aspasius,Andronicus of Rhodes
Aspasius,Aristotle
Aspasius,Aristoxenus
Aspasius,Plato
Aspasius,Strato of Lampsacus
Aspasius,Theophrastus
Aspasius,Alexander of Aphrodisias
Aspasius,Plotinus
Aspasius,Porphyry
Aspasius,Themistius
Athanasius of Alexandria,Plato
Athanasius of Alexandria,Solomon
Athanasius of Alexandria,Alcuin
Athanasius of Alexandria,Ambrose
Athanasius of Alexandria,Arius
Athanasius of Alexandria,Augustine of Hippo
Athanasius of Alexandria,Basilides
Athanasius of Alexandria,Bede
Athanasius of Alexandria,Clement of Alexandria
Athanasius of Alexandria,Cyril of Alexandria
Athanasius of Alexandria,Elias
Athanasius of Alexandria,Epictetus
Athanasius of Alexandria,Eusebius of Caesarea
Athanasius of Alexandria,Pope Gregory I
Athanasius of Alexandria,Gregory of Nyssa
Athanasius of Alexandria,Isidore of Seville
Athanasius of Alexandria,Jesus of Nazareth
Athanasius of Alexandria,John of Damascus
Athanasius of Alexandria,Origen of Alexandria
Athanasius of Alexandria,Tertullian
Athanasius of Alexandria,Albertus Magnus
Athanasius of Alexandria,Anselm
Athanasius of Alexandria,Bernard of Clairvaux
Athanasius of Alexandria,Bonaventure
Athanasius of Alexandria,Francis of Assisi
Athanasius of Alexandria,Hildegard of Bingen
Athanasius of Alexandria,Meister Eckhart
Athanasius of Alexandria,Henry Suso
Athanasius of Alexandria,Johannes Tauler
Athanasius of Alexandria,Thomas Aquinas
Athanasius of Alexandria,Walter Hilton
Athanasius of Alexandria,Thomas More
Athanasius of Alexandria,Isaac Newton
Athanasius of Alexandria,C. S. Lewis
Athanasius of Alexandria,John Henry Newman
Athanasius of Alexandria,Thomas Merton
Athanasius of Alexandria,Simone Weil
Augustine of Hippo,Arcesilaus
Augustine of Hippo,Aristotle
Augustine of Hippo,Carneades
Augustine of Hippo,Cicero
Augustine of Hippo,Clitomachus
Augustine of Hippo,Confucius
Augustine of Hippo,Crantor
Augustine of Hippo,Heraclides Ponticus
Augustine of Hippo,Mencius
Augustine of Hippo,Menedemus
Augustine of Hippo,Metrodorus of Stratonicea
Augustine of Hippo,Mozi
Augustine of Hippo,Philo of Larissa
Augustine of Hippo,Plato
Augustine of Hippo,Socrates
Augustine of Hippo,Solomon
Augustine of Hippo,Speusippus
Augustine of Hippo,Thucydides
Augustine of Hippo,Xenocrates
Augustine of Hippo,Adi Shankara
Augustine of Hippo,Aedesius
Augustine of Hippo,Albinus
Augustine of Hippo,Alcinous
Augustine of Hippo,Alcuin
Augustine of Hippo,Alhazen
Augustine of Hippo,Ambrose
Augustine of Hippo,Ammonius Hermiae
Augustine of Hippo,Ammonius Saccas
Augustine of Hippo,Apuleius
Augustine of Hippo,Aristides
Augustine of Hippo,Arius
Augustine of Hippo,Athanasius of Alexandria
Augustine of Hippo,Avicenna
Augustine of Hippo,Bede
Augustine of Hippo,Calcidius
Augustine of Hippo,Chrysanthius
Augustine of Hippo,Clement of Alexandria
Augustine of Hippo,Cyril of Alexandria
Augustine of Hippo,Damascius
Augustine of Hippo,David the Invincible
Augustine of Hippo,Al-Farabi
Augustine of Hippo,Pope Gregory I
Augustine of Hippo,Gregory of Nyssa
Augustine of Hippo,Iamblichus
Augustine of Hippo,Ibn Hazm
Augustine of Hippo,Ibn Masarra
Augustine of Hippo,Ikhwan al-Safa'
Augustine of Hippo,Isidore of Seville
Augustine of Hippo,John of Damascus
Augustine of Hippo,Al-Kindi
Augustine of Hippo,Longinus
Augustine of Hippo,Lucian
Augustine of Hippo,Gaius Marius Victorinus
Augustine of Hippo,Miskawayh
Augustine of Hippo,Numenius of Apamea
Augustine of Hippo,Pelagius
Augustine of Hippo,Plotinus
Augustine of Hippo,Porphyry
Augustine of Hippo,Proclus
Augustine of Hippo,Pseudo-Dionysius the Areopagite
Augustine of Hippo,Rabanus Maurus
Augustine of Hippo,Saadia Gaon
Augustine of Hippo,Syrianus
Augustine of Hippo,Tertullian
Augustine of Hippo,Valluvar
Augustine of Hippo,Alain de Lille
Augustine of Hippo,Al-Ghazali
Augustine of Hippo,Albert of Saxony
Augustine of Hippo,Albertus Magnus
Augustine of Hippo,Alexander of Hales
Augustine of Hippo,Anselm
Augustine of Hippo,Averroes
Augustine of Hippo,Bernard of Chartres
Augustine of Hippo,Bernard of Clairvaux
Augustine of Hippo,Boetius of Dacia
Augustine of Hippo,Bonaventure
Augustine of Hippo,Dante Alighieri
Augustine of Hippo,Dominicus Gundissalinus
Augustine of Hippo,Duns Scotus
Augustine of Hippo,Francis of Assisi
Augustine of Hippo,Gersonides
Augustine of Hippo,Giles of Rome
Augustine of Hippo,Godfrey of Fontaines
Augustine of Hippo,Henry of Ghent
Augustine of Hippo,Hasdai Crescas
Augustine of Hippo,Hildegard of Bingen
Augustine of Hippo,Ibn Arabi
Augustine of Hippo,Ibn Bajjah
Augustine of Hippo,Ibn Daud
Augustine of Hippo,Ibn Khaldun
Augustine of Hippo,Joachim of Fiore
Augustine of Hippo,Jean Buridan
Augustine of Hippo,Marsilius of Inghen
Augustine of Hippo,Meister Eckhart
Augustine of Hippo,William of Ockham
Augustine of Hippo,Nicole Oresme
Augustine of Hippo,Paul of Venice
Augustine of Hippo,John Peckham
Augustine of Hippo,Peter Lombard
Augustine of Hippo,Fakhr al-Din al-Razi
Augustine of Hippo,Roger Bacon
Augustine of Hippo,Robert Kilwardby
Augustine of Hippo,Ramon Llull
Augustine of Hippo,Robert Grosseteste
Augustine of Hippo,Solomon Ibn Gabirol
Augustine of Hippo,Johannes Tauler
Augustine of Hippo,Theodoric of Freiberg
Augustine of Hippo,Thomas Aquinas
Augustine of Hippo,Vincent Ferrer
Augustine of Hippo,Walter Hilton
Augustine of Hippo,Giordano Bruno
Augustine of Hippo,Thomas Cajetan
Augustine of Hippo,John Calvin
Augustine of Hippo,Tommaso Campanella
Augustine of Hippo,Desiderius Erasmus
Augustine of Hippo,Marsilio Ficino
Augustine of Hippo,Pierre Gassendi
Augustine of Hippo,Martin Luther
Augustine of Hippo,Luis de Molina
Augustine of Hippo,Thomas More
Augustine of Hippo,Mulla Sadra
Augustine of Hippo,Nicholas of Cusa
Augustine of Hippo,Giovanni Pico della Mirandola
Augustine of Hippo,Francisco de Vitoria
Augustine of Hippo,George Berkeley
Augustine of Hippo,Ralph Cudworth
Augustine of Hippo,John Locke
Augustine of Hippo,Nicolas Malebranche
Augustine of Hippo,Henry More
Augustine of Hippo,Blaise Pascal
Augustine of Hippo,Baruch Spinoza
Augustine of Hippo,Emanuel Swedenborg
Augustine of Hippo,Giambattista Vico
Augustine of Hippo,Voltaire
Augustine of Hippo,William Wollaston
Augustine of Hippo,Bernard Bolzano
Augustine of Hippo,Thomas Carlyle
Augustine of Hippo,Baron d'Holbach
Augustine of Hippo,David Hume
Augustine of Hippo,Immanuel Kant
Augustine of Hippo,Thomas Reid
Augustine of Hippo,Friedrich Schleiermacher
Augustine of Hippo,William Whewell
Augustine of Hippo,Karl Barth
Augustine of Hippo,Henri Bergson
Augustine of Hippo,Maurice Blondel
Augustine of Hippo,Emil Brunner
Augustine of Hippo,Martin Buber
Augustine of Hippo,Rudolf Bultmann
Augustine of Hippo,Ernst Cassirer
Augustine of Hippo,John Dewey
Augustine of Hippo,Ralph Waldo Emerson
Augustine of Hippo,Ludwig Feuerbach
Augustine of Hippo,Georges Florovsky
Augustine of Hippo,Gottlob Frege
Augustine of Hippo,Ernst Haeckel
Augustine of Hippo,Charles Hartshorne
Augustine of Hippo,Martin Heidegger
Augustine of Hippo,Dietrich von Hildebrand
Augustine of Hippo,Edmund Husserl
Augustine of Hippo,Roman Ingarden
Augustine of Hippo,William James
Augustine of Hippo,Gabriel Marcel
Augustine of Hippo,Jacques Maritain
Augustine of Hippo,Karl Marx
Augustine of Hippo,G. E. Moore
Augustine of Hippo,John Henry Newman
Augustine of Hippo,Reinhold Niebuhr
Augustine of Hippo,Friedrich Nietzsche
Augustine of Hippo,Rudolf Otto
Augustine of Hippo,Josiah Royce
Augustine of Hippo,Bertrand Russell
Augustine of Hippo,George Santayana
Augustine of Hippo,Ferdinand de Saussure
Augustine of Hippo,Lev Shestov
Augustine of Hippo,Vladimir Solovyov
Augustine of Hippo,Afrikan Spir
Augustine of Hippo,Edith Stein
Augustine of Hippo,Leo Strauss
Augustine of Hippo,Pierre Teilhard de Chardin
Augustine of Hippo,Paul Tillich
Augustine of Hippo,Ernst Troeltsch
Augustine of Hippo,Ludwig Wittgenstein
Augustine of Hippo,Robert Merrihew Adams
Augustine of Hippo,William Alston
Augustine of Hippo,Hannah Arendt
Augustine of Hippo,Robert Audi
Augustine of Hippo,Laurence BonJour
Augustine of Hippo,Roderick Chisholm
Augustine of Hippo,Alonzo Church
Augustine of Hippo,Frederick Copleston
Augustine of Hippo,William Lane Craig
Augustine of Hippo,Gilles Deleuze
Augustine of Hippo,Daniel Dennett
Augustine of Hippo,Keith DeRose
Augustine of Hippo,Fred Dretske
Augustine of Hippo,Michael Dummett
Augustine of Hippo,Mircea Eliade
Augustine of Hippo,Jean Bethke Elshtain
Augustine of Hippo,Antony Flew
Augustine of Hippo,Peter Geach
Augustine of Hippo,Edmund Gettier
Augustine of Hippo,Alvin Goldman
Augustine of Hippo,Nelson Goodman
Augustine of Hippo,Anil Gupta
Augustine of Hippo,Susan Haack
Augustine of Hippo,Pierre Hadot
Augustine of Hippo,Michael Hardt
Augustine of Hippo,Alice von Hildebrand
Augustine of Hippo,Peter van Inwagen
Augustine of Hippo,David Kaplan
Augustine of Hippo,Walter Kaufmann
Augustine of Hippo,Anthony Kenny
Augustine of Hippo,Peter Kreeft
Augustine of Hippo,Saul Kripke
Augustine of Hippo,Bernard Lonergan
Augustine of Hippo,Alasdair MacIntyre
Augustine of Hippo,Jean-Luc Marion
Augustine of Hippo,John McDowell
Augustine of Hippo,Thomas Merton
Augustine of Hippo,Antonio Negri
Augustine of Hippo,Robert Nozick
Augustine of Hippo,Alvin Plantinga
Augustine of Hippo,James Pryor
Augustine of Hippo,Alexander Pruss
Augustine of Hippo,Hilary Putnam
Augustine of Hippo,Karl Rahner
Augustine of Hippo,Joseph Ratzinger
Augustine of Hippo,Gilbert Ryle
Augustine of Hippo,Frithjof Schuon
Augustine of Hippo,Wilfrid Sellars
Augustine of Hippo,Ernest Sosa
Augustine of Hippo,P. F. Strawson
Augustine of Hippo,Richard Swinburne
Augustine of Hippo,Jean Vanier
Augustine of Hippo,Timothy Williamson
Augustine of Hippo,Nicholas Wolterstorff
Augustine of Hippo,Crispin Wright
Augustine of Hippo,Edward N. Zalta
Marcus Aurelius,Chrysippus
Marcus Aurelius,Cicero
Marcus Aurelius,Cleanthes
Marcus Aurelius,Panaetius
Marcus Aurelius,Plato
Marcus Aurelius,Posidonius
Marcus Aurelius,Zeno of Citium
Marcus Aurelius,Albinus
Marcus Aurelius,Aristides
Marcus Aurelius,Arius
Marcus Aurelius,Epictetus
Marcus Aurelius,Eusebius of Caesarea
Marcus Aurelius,Galen
Marcus Aurelius,Justinian I
Marcus Aurelius,Lucian
Marcus Aurelius,Philostratus
Marcus Aurelius,Ptolemy
Marcus Aurelius,Tertullian
Marcus Aurelius,Themistius
Marcus Aurelius,Anselm
Marcus Aurelius,John Stuart Mill
Avicenna,Andronicus of Rhodes
Avicenna,Aristotle
Avicenna,Aristoxenus
Avicenna,Gorgias
Avicenna,Hippocrates
Avicenna,Li Si
Avicenna,Plato
Avicenna,Socrates
Avicenna,Solomon
Avicenna,Strato of Lampsacus
Avicenna,Theophrastus
Avicenna,Abu Ma'shar al-Balkhi
Avicenna,Abu Zayd al-Balkhi
Avicenna,Apollonius of Tyana
Avicenna,Arius
Avicenna,Al-Farabi
Avicenna,Galen
Avicenna,Hunayn ibn Ishaq
Avicenna,Ibn Hazm
Avicenna,Ibn al-Khammar
Avicenna,Ibn Masarra
Avicenna,Ibn Miskawayh
Avicenna,Al-Kindi
Avicenna,Hamid al-Din al-Kirmani
Avicenna,Miskawayh
Avicenna,Porphyry
Avicenna,Ptolemy
Avicenna,Qusta ibn Luqa
Avicenna,Abu Hatim al-Razi
Avicenna,Al-Ghazali
Avicenna,Albertus Magnus
Avicenna,Abu al-Hakam al-Kirmani
Avicenna,Averroes
Avicenna,Dante Alighieri
Avicenna,Duns Scotus
Avicenna,Ibn Arabi
Avicenna,Ibn Khaldun
Avicenna,Ibn Tufail
Avicenna,Khana
Avicenna,Kabir
Avicenna,William of Ockham
Avicenna,Peter Lombard
Avicenna,Peter of Spain
Avicenna,Fakhr al-Din al-Razi
Avicenna,Roger Bacon
Avicenna,Robert Grosseteste
Avicenna,Thomas Aquinas
Avicenna,Nasir al-Din Tusi
Avicenna,Vincent of Beauvais
Avicenna,Johannes Kepler
Avicenna,Mulla Sadra
Avicenna,Pietro Pomponazzi
Avicenna,Jacopo Zabarella
Avicenna,Muhammad Iqbal
Avicenna,Taha Abdurrahman
Avicenna,Peter Adamson
Avicenna,Reza Davari Ardakani
Avicenna,Syed Muhammad Naquib al-Attas
Avicenna,Henry Corbin
Avicenna,Mostafa Malekian
Avicenna,Hossein Nasr
Avicenna,Frithjof Schuon
Avicenna,Abdolkarim Soroush
Avicenna,Stephen Toulmin
Avicenna,Anna-Teresa Tymieniecka
Al-Baqillani,Al-Ash'ari
Al-Baqillani,Ibn Furak
Al-Baqillani,Ahmad ibn Hanbal
Al-Baqillani,Ibn Hazm
Al-Baqillani,Ibn al-Tayyib
Al-Baqillani,Al-Ghazali
Al-Baqillani,Averroes
Al-Baqillani,Ibn Khaldun
Al-Baqillani,Fakhr al-Din al-Razi
Al-Baqillani,Jalal al-Din al-Dawani
Basilides,Plato
Basilides,Ambrose
Basilides,Clement of Alexandria
Basilides,Eusebius of Caesarea
Basilides,Jesus of Nazareth
Basilides,Tertullian
Basilides,Carl Jung
Basilides,Rudolf Steiner
Basilides,Robert Audi
Basilides,Louis P. Pojman
Bede,Cicero
Bede,Lucretius
Bede,Solomon
Bede,Albinus
Bede,Alcuin
Bede,Ambrose
Bede,Aristides
Bede,Arius
Bede,Athanasius of Alexandria
Bede,Augustine of Hippo
Bede,Clement of Alexandria
Bede,Cyril of Alexandria
Bede,Pope Gregory I
Bede,Gregory of Nyssa
Bede,Isidore of Seville
Bede,John of Damascus
Bede,Pseudo-Dionysius the Areopagite
Bede,Rabanus Maurus
Bede,Tertullian
Bede,Albertus Magnus
Bede,Anselm
Bede,Bernard of Clairvaux
Bede,Boetius of Dacia
Bede,Bonaventure
Bede,Dante Alighieri
Bede,Duns Scotus
Bede,Francis of Assisi
Bede,Henry of Ghent
Bede,Hildegard of Bingen
Bede,Joachim of Fiore
Bede,Meister Eckhart
Bede,William of Ockham
Bede,Peter Lombard
Bede,Roger Bacon
Bede,Ramon Llull
Bede,Robert Grosseteste
Bede,Johannes Tauler
Bede,Thomas Aquinas
Bede,Walter Hilton
Bede,Thomas Cajetan
Bede,Tommaso Campanella
Bede,Marsilio Ficino
Bede,Pierre Gassendi
Bede,Luis de Molina
Bede,Thomas More
Bede,Nicholas of Cusa
Bede,Giovanni Pico della Mirandola
Bede,Francisco de Vitoria
Bede,Nicolas Malebranche
Bede,Blaise Pascal
Bede,Giambattista Vico
Bede,Thomas Carlyle
Bede,Maurice Blondel
Bede,Dietrich von Hildebrand
Bede,Gabriel Marcel
Bede,Jacques Maritain
Bede,John Henry Newman
Bede,Vladimir Solovyov
Bede,Edith Stein
Bede,Pierre Teilhard de Chardin
Bede,Frederick Copleston
Bede,Alice von Hildebrand
Bede,Peter Kreeft
Bede,Bernard Lonergan
Bede,Alasdair MacIntyre
Bede,Jean-Luc Marion
Bede,Thomas Merton
Bede,Karl Rahner
Bede,Jean Vanier
Bhartrhari,Abhinavagupta
Bhartrhari,Dharmakirti
Bhartrhari,Dignaga
Bhartrhari,Bimal Krishna Matilal
Bodhidharma,Gautama Buddha
Bodhidharma,Kanada
Bodhidharma,Mahavira
Bodhidharma,Nagasena
Bodhidharma,Asanga
Bodhidharma,Buddhaghosa
Bodhidharma,Fazang
Bodhidharma,Han Yu
Bodhidharma,Linji Yixuan
Bodhidharma,Nagarjuna
Bodhidharma,Sengzhao
Bodhidharma,Vasubandhu
Bodhidharma,Zhiyi
Bodhidharma,Zongmi
Bodhidharma,Dogen
Bodhidharma,Jinul
Bodhidharma,Naropa
Bodhidharma,Nichiren
Bodhidharma,Shinran
Bodhidharma,B. R. Ambedkar
Bodhidharma,Masao Abe
Bodhidharma,Jacques Derrida
Anicius Manlius Severinus Boethius,Arcesilaus
Anicius Manlius Severinus Boethius,Aristotle
Anicius Manlius Severinus Boethius,Carneades
Anicius Manlius Severinus Boethius,Cicero
Anicius Manlius Severinus Boethius,Clitomachus
Anicius Manlius Severinus Boethius,Crantor
