Name,Date,Century,Wikipedia_Link
Hu Hung,or Wu-Feng; 1100??155[a],11th??4th,https://en.wikipedia.org/w/index.php?title=Hu_Hung&action=edit&redlink=1
Hugh of St Victor,c. 1078 ??1141[e],11th??4th,https://en.wikipedia.org/wiki/Hugh_of_St_Victor
Ibn Arabi,1165??240[e],11th??4th,https://en.wikipedia.org/wiki/Ibn_Arabi
Ibn Bajjah,also Avempace; died 1138[a][e],11th??4th,https://en.wikipedia.org/wiki/Ibn_Bajjah
Ibn Daud,also Rabad I or Avendauth or John of Spain; 1110??180[a][e][f],11th??4th,https://en.wikipedia.org/wiki/Ibn_Daud
Ibn Kammuna,1215??284[e],11th??4th,https://en.wikipedia.org/wiki/Ibn_Kammuna
Ibn Khaldun,1332??406[a][c][d][e],11th??4th,https://en.wikipedia.org/wiki/Ibn_Khaldun
Ibn Sabin,1217??268[e],11th??4th,https://en.wikipedia.org/wiki/Ibn_Sabin
Ibn Taymiya,1263??328[e],11th??4th,https://en.wikipedia.org/wiki/Ibn_Taymiya
Ibn Tufail,1110??185[a][e],11th??4th,https://en.wikipedia.org/wiki/Ibn_Tufail
Ibn Tzaddik,c. 1149[e],11th??4th,https://en.wikipedia.org/wiki/Ibn_Tzaddik
Immanuel the Roman,or Immanuel of Rome; c.??270Â ??c.??330[e],11th??4th,https://en.wikipedia.org/wiki/Immanuel_the_Roman
James of Viterbo,1255??308[e],11th??4th,https://en.wikipedia.org/wiki/James_of_Viterbo
Jinul,or Chinul; 1158??210[e],11th??4th,https://en.wikipedia.org/wiki/Jinul
Joseph Kaspi,12th century[f],11th??4th,https://en.wikipedia.org/w/index.php?title=Joseph_Kaspi&action=edit&redlink=1
Joachim of Fiore,1135??201[a][e],11th??4th,https://en.wikipedia.org/wiki/Joachim_of_Fiore
Jayatirtha,c.1345 - c.1388,11th??4th,https://en.wikipedia.org/wiki/Jayatirtha
Jan Hus,1369??415[e],11th??4th,https://en.wikipedia.org/wiki/Jan_Hus
John of Jandun,1280??328[e],11th??4th,https://en.wikipedia.org/wiki/John_of_Jandun
John of La Rochelle,1190??245[e],11th??4th,https://en.wikipedia.org/wiki/John_of_La_Rochelle
Johannes Capreolus,1380??444[e],11th??4th,https://en.wikipedia.org/wiki/Johannes_Capreolus
Jean Buridan,1300??358[a][c][d][e][f],11th??4th,https://en.wikipedia.org/wiki/Jean_Buridan
John of Mirecourt,c. 1345[e],11th??4th,https://en.wikipedia.org/wiki/John_of_Mirecourt
John of Paris,1260??306[e],11th??4th,https://en.wikipedia.org/wiki/John_of_Paris
Jean Gerson,1363??429[a][e],11th??4th,https://en.wikipedia.org/wiki/Jean_Gerson
John of Salisbury,c. 1115 ??1180[a][e][f],11th??4th,https://en.wikipedia.org/wiki/John_of_Salisbury
Judah ben Moses of Rome,or Judah Romano; 1292??330[e],11th??4th,https://en.wikipedia.org/wiki/Judah_ben_Moses_of_Rome
Judah Ben Samuel of Regensburg,c. 1200,11th??4th,https://en.wikipedia.org/wiki/Judah_Ben_Samuel_of_Regensburg
Khana,12th century,11th??4th,https://en.wikipedia.org/wiki/Khana_(poet)
Kavindra Tirtha,c. 1333 - c.1398,11th??4th,https://en.wikipedia.org/wiki/Kavindra_Tirtha
Kabir,c. 1398??518,11th??4th,https://en.wikipedia.org/wiki/Kabir
Lu Hsiang-shan,"or Lu Xiangshan, also Lu Chiu-yuan or Tzu-ching or Ts'un-chai; 1139??193[a][e]",11th??4th,https://en.wikipedia.org/wiki/Lu_Hsiang-shan
Shri Madhvacharya,1238??317[a][c][d][e],11th??4th,https://en.wikipedia.org/wiki/Shri_Madhvacharya
Moses Maimonides,also Rambam; 1135??204[a][c][d][e][f],11th??4th,https://en.wikipedia.org/wiki/Maimonides
Marsilius of Inghen,1330??396[a][e][f],11th??4th,https://en.wikipedia.org/wiki/Marsilius_of_Inghen
Madhava Tirtha,died 1350,11th??4th,https://en.wikipedia.org/wiki/Madhava_Tirtha
Manuel Chrysoloras,c. 1355 ??1415,11th??4th,https://en.wikipedia.org/wiki/Manuel_Chrysoloras
Moses ibn Ezra,1070??138[e],11th??4th,https://en.wikipedia.org/wiki/Moses_ibn_Ezra
Mahapurna,12th century,11th??4th,https://en.wikipedia.org/wiki/Mahapurna
Meister Eckhart,1260??327 or 1328[a][e][f],11th??4th,https://en.wikipedia.org/wiki/Meister_Eckhart
Mamaidev,12th century,11th??4th,https://en.wikipedia.org/wiki/Mamaidev
Marsilius of Padua,or Marsiglio or Marsilio dei Mainardine; 1270??342[a][c][d][e],11th??4th,https://en.wikipedia.org/wiki/Marsilius_of_Padua
Matthew of Aquasparta,1238??302[e],11th??4th,https://en.wikipedia.org/wiki/Matthew_of_Aquasparta
Moses Nahmanides,1194??270[e],11th??4th,https://en.wikipedia.org/wiki/Nahmanides
Narayana Panditacharya,c. 1290 ??c. 1370,11th??4th,https://en.wikipedia.org/wiki/Narayana_Panditacharya
Moses Narboni,c. 1300 ??c. 1362[f],11th??4th,https://en.wikipedia.org/wiki/Moses_Narboni
Narahari Tirtha,c. 1243 - c. 1333,11th??4th,https://en.wikipedia.org/wiki/Narahari_Tirtha
Alexander Neckham,1157??217[e],11th??4th,https://en.wikipedia.org/wiki/Alexander_Neckam
Naropa,12th century,11th??4th,https://en.wikipedia.org/wiki/Naropa
Nichiren,1222??282[e],11th??4th,https://en.wikipedia.org/wiki/Nichiren
Nicholas of Autrecourt,c. 1300 ??1369[a][c][d][e][f],11th??4th,https://en.wikipedia.org/wiki/Nicholas_of_Autrecourt
William of Ockham,c.??285-1349[a][b][c][d][e][f],11th??4th,https://en.wikipedia.org/wiki/William_of_Ockham
Peter Olivi,1248??298[a][e][f],11th??4th,https://en.wikipedia.org/wiki/Peter_Olivi
Nicole Oresme,1320??382[e][f],11th??4th,https://en.wikipedia.org/wiki/Nicole_Oresme
Omar KhayyÃ¡m,1048??131,11th??4th,https://en.wikipedia.org/wiki/Omar_Khayy%C3%A1m
Paul of Venice,1369??429[a][e][f],11th??4th,https://en.wikipedia.org/wiki/Paul_of_Venice
John Peckham,died 1292[e],11th??4th,https://en.wikipedia.org/wiki/John_Peckham
Peter Aureol,c. 1280 ??1322[e][f],11th??4th,https://en.wikipedia.org/wiki/Peter_Aureol
Pierre d'Ailly,1350??420[a][e],11th??4th,https://en.wikipedia.org/wiki/Pierre_d%27Ailly
Profiat Duran,c. 1349 ??c. 1414[e],11th??4th,https://en.wikipedia.org/wiki/Profiat_Duran
Pietro d'Abano,c.??250 ??1316,11th??4th,https://en.wikipedia.org/wiki/Pietro_d%27Abano
Pietro Damiani,c. 1007 ??1072[e][f],11th??4th,https://en.wikipedia.org/wiki/Pietro_Damiani
Peter Lombard,c. 1100 ??1160[a][e],11th??4th,https://en.wikipedia.org/wiki/Peter_Lombard
William Penbygull,died 1420[b][f],11th??4th,https://en.wikipedia.org/w/index.php?title=William_Penbygull&action=edit&redlink=1
PrabhÄcandra,11th century,11th??4th,https://en.wikipedia.org/wiki/Prabh%C4%81candra
Peter of Auvergne,13th century[e],11th??4th,"https://en.wikipedia.org/wiki/Peter_of_Auvergne,_Bishop_of_Paris"
Peter of Spain,usually identified with Pope John XXI; 13th century[a][c][d][e][f],11th??4th,https://en.wikipedia.org/wiki/Peter_of_Spain_(author)
Petrarch,1304??374[c][d][e],11th??4th,https://en.wikipedia.org/wiki/Petrarch
Joane Petrizi,12th century[f],11th??4th,https://en.wikipedia.org/wiki/Joane_Petrizi
Pillai Lokacharya,1205??311,11th??4th,https://en.wikipedia.org/wiki/Pillai_Lokacharya
Padmanabha Tirtha,died 1324,11th??4th,https://en.wikipedia.org/wiki/Padmanabha_Tirtha
Philip the Chancellor,1160??236[e][f],11th??4th,https://en.wikipedia.org/wiki/Philip_the_Chancellor
George Gemistos Plethon,c. 1355 ??1452,11th??4th,https://en.wikipedia.org/wiki/George_Gemistos_Plethon
Isaac Polgar,early 14th century[f],11th??4th,https://en.wikipedia.org/wiki/Isaac_Polgar
Michael Psellus,11th century,11th??4th,https://en.wikipedia.org/wiki/Michael_Psellus
Pseudo-Grosseteste,13th century[e],11th??4th,https://en.wikipedia.org/w/index.php?title=Pseudo-Grosseteste&action=edit&redlink=1
Ramanuja,1017??137[a][c][d][e],11th??4th,https://en.wikipedia.org/wiki/Ramanuja
Fakhr al-Din al-Razi,1149??209[e],11th??4th,https://en.wikipedia.org/wiki/Fakhr_al-Din_al-Razi
Roger Bacon,1214??294[a][c][d][e][f],11th??4th,https://en.wikipedia.org/wiki/Roger_Bacon
Robert Alyngton,died 1398[f],11th??4th,https://en.wikipedia.org/wiki/Robert_Alyngton
Roger Marston,1235??303[e],11th??4th,https://en.wikipedia.org/wiki/Roger_Marston
Richard Kilvington,or Richard Chillington; 1302??361,11th??4th,https://en.wikipedia.org/wiki/Richard_Kilvington
Robert Kilwardby,1215??279[a][e][a][e][f],11th??4th,https://en.wikipedia.org/wiki/Robert_Kilwardby
Ramon Llull,1235??315[a][e],11th??4th,https://en.wikipedia.org/wiki/Ramon_Llull
Rgyal tshab dar ma rin chen,or Gyeltsap Darma Rinchen; 1364??432[e],11th??4th,https://en.wikipedia.org/w/index.php?title=Rgyal_tshab_dar_ma_rin_chen&action=edit&redlink=1
Richard of Middleton,c. 1249 ??1306[e],11th??4th,https://en.wikipedia.org/wiki/Richard_of_Middleton
RatnakÄ«rti,11th century,11th??4th,https://en.wikipedia.org/wiki/Ratnak%C4%ABrti
Robert Holcot,1290??349[e][f],11th??4th,https://en.wikipedia.org/wiki/Robert_Holcot
Radulphus Brito,c.??270Â ??c.??320[e],11th??4th,https://en.wikipedia.org/wiki/Radulphus_Brito
Robert Grosseteste,or Robert of Lincoln or Robert Greathead; 1175??253[a][c][d][e][f],11th??4th,https://en.wikipedia.org/wiki/Robert_Grosseteste
Richard of St. Victor,died 1173[e],11th??4th,https://en.wikipedia.org/wiki/Richard_of_St._Victor
Richard Rufus,or Richard of Cornwall or Richardus Sophista; 1231??259[a][e][f],11th??4th,https://en.wikipedia.org/wiki/Richard_Rufus_of_Cornwall
Roscelin of CompiÃ¨gne,c.??050Â ??c.??120[a][e],11th??4th,https://en.wikipedia.org/wiki/Roscelin_of_Compi%C3%A8gne
Jan van Ruysbroek,1293??381,11th??4th,https://en.wikipedia.org/wiki/John_of_Ruysbroeck
Richard Brinkley,fl.??350??373[e],11th??4th,https://en.wikipedia.org/wiki/Richard_Brinkley
Sa skya pandita,also Sagya Pandita or Sagypandita; 1182??251[e],11th??4th,https://en.wikipedia.org/w/index.php?title=Sa_skya_pandita&action=edit&redlink=1
Shao Yung,1011??077[a][e],11th??4th,https://en.wikipedia.org/wiki/Shao_Yung
Johannes Sharpe,ca. 1360-after 1415[f],11th??4th,https://en.wikipedia.org/w/index.php?title=Johannes_Sharpe&action=edit&redlink=1
Shinran,1173??261[e],11th??4th,https://en.wikipedia.org/wiki/Shinran
Solomon Ibn Gabirol,1021??058[a][c][d][e][f],11th??4th,https://en.wikipedia.org/wiki/Solomon_Ibn_Gabirol
Shem Tob Ibn Falaquera,1223??290[e][f],11th??4th,https://en.wikipedia.org/wiki/Shem_Tob_Ibn_Falaquera
Someshvara III,1127 ??1138 CE,11th??4th,https://en.wikipedia.org/wiki/Someshvara_III
Siddheshwar,12th century,11th??4th,https://en.wikipedia.org/wiki/Siddheshwar
Samuel Ibn Tibbon,c. 1165 ??1232[f],11th??4th,https://en.wikipedia.org/wiki/Samuel_ben_Judah_ibn_Tibbon
Simeon ben Zemah Duran,1361??444[e],11th??4th,https://en.wikipedia.org/wiki/Simeon_Duran
Sigerus of Brabant,1240??284[a][e],11th??4th,https://en.wikipedia.org/wiki/Sigerus_of_Brabant
Simon of Faversham,c.??260??306[f],11th??4th,https://en.wikipedia.org/wiki/Simon_of_Faversham
Shihab al-Din Yahya ibn Habash ibn Amirak al-Sohravardi,or al-Suhrawardi; 1154??191[c][d][e],11th??4th,https://en.wikipedia.org/w/index.php?title=Al-Sohravardi&action=edit&redlink=1
Henry Suso,1300??366[e],11th??4th,https://en.wikipedia.org/wiki/Henry_Suso
Johannes Tauler,c. 1300 ??1361[e],11th??4th,https://en.wikipedia.org/wiki/Johannes_Tauler
Theodore Metochita,died 1332,11th??4th,https://en.wikipedia.org/wiki/Theodore_Metochita
Theodoric of Freiberg,c.1250 ??c.1311,11th??4th,https://en.wikipedia.org/wiki/Theodoric_of_Freiberg
Thierry of Chartres,fl. c. 1130 ??1150[e],11th??4th,https://en.wikipedia.org/wiki/Thierry_of_Chartres
Thomas Ã  Kempis,1380??471[e],11th??4th,https://en.wikipedia.org/wiki/Thomas_%C3%A0_Kempis
Thomas of Erfurt,14th century[f],11th??4th,https://en.wikipedia.org/wiki/Thomas_of_Erfurt
Thomas Bradwardine,c. 1290 ??1349[e],11th??4th,https://en.wikipedia.org/wiki/Thomas_Bradwardine
Thomas Aquinas,1225??274[a][c][d][e][f],11th??4th,https://en.wikipedia.org/wiki/Thomas_Aquinas
Thomas of York,13th century[e],11th??4th,https://en.wikipedia.org/wiki/Thomas_of_York_(Franciscan)
Trivikrama Panditacharya,c.1258 - c.1320,11th??4th,https://en.wikipedia.org/wiki/Trivikrama_Panditacharya
Je Tsongkhapa,or Dzongkaba or Rinpoche; 1357??419[e],11th??4th,https://en.wikipedia.org/wiki/Je_Tsongkhapa
Nasir al-Din Tusi,1201??274[e],11th??4th,https://en.wikipedia.org/wiki/Nasir_al-Din_Tusi
Ubertino of Casale,1259 ??c. 1328[b],11th??4th,https://en.wikipedia.org/wiki/Ubertino_of_Casale
Udayana,11th century[e],11th??4th,https://en.wikipedia.org/wiki/Udayana
Ulrich of Strasbourg,1220??277[b][e],11th??4th,https://en.wikipedia.org/wiki/Ulrich_of_Strasbourg
Urso of Calabria,died c. 1225[b],11th??4th,https://en.wikipedia.org/wiki/Urso_of_Calabria
MÄdhava VidyÄranya,c. 1268??386,11th??4th,https://en.wikipedia.org/wiki/Vidyaranya
Vedanta Desika,1268??369,11th??4th,https://en.wikipedia.org/wiki/Vedanta_Desika
Vincent of Beauvais,c. 1190 ??c. 1264[b],11th??4th,https://en.wikipedia.org/wiki/Vincent_of_Beauvais
Vincent Ferrer,1350??419[b],11th??4th,https://en.wikipedia.org/wiki/Vincent_Ferrer
Vital Du Four,1260??327[b][e],11th??4th,https://en.wikipedia.org/wiki/Vital_Du_Four
Vishnu Tirtha,13th century,11th??4th,https://en.wikipedia.org/wiki/Vishnu_Tirtha
Walter of Ailly,13th century[b],11th??4th,https://en.wikipedia.org/w/index.php?title=Walter_of_Ailly&action=edit&redlink=1
Walter of Bruges,c. 1225 ??1307[b],11th??4th,https://en.wikipedia.org/wiki/Walter_of_Bruges
Walter Hilton,c. 1343 ??1396[b],11th??4th,https://en.wikipedia.org/wiki/Walter_Hilton
Walter of Mortagne,c. 1100 ??1174[b],11th??4th,https://en.wikipedia.org/wiki/Walter_of_Mortagne
William of Alnwick,1270??333[b][a],11th??4th,https://en.wikipedia.org/wiki/William_of_Alnwick
William of Heytesbury,or Hentisberus or Hentisberi or Tisberi; 1313??373[a][b][e][f],11th??4th,https://en.wikipedia.org/wiki/William_of_Heytesbury
William Crathorn,14th century[b][e][f],11th??4th,https://en.wikipedia.org/wiki/William_Crathorn
William of Auvergne Bishop of Paris,1180??249[a][b][e][f],11th??4th,"https://en.wikipedia.org/wiki/William_of_Auvergne,_Bishop_of_Paris"
William of Auxerre,died 1231[a][b][e],11th??4th,https://en.wikipedia.org/wiki/William_of_Auxerre
Walter Chatton,1290??343[b][e][f],11th??4th,https://en.wikipedia.org/wiki/Walter_Chatton
William Buser,1339 ??c. 1413[b],11th??4th,https://en.wikipedia.org/w/index.php?title=William_Buser&action=edit&redlink=1
William of Champeaux,c. 1070 ??1121[b][e][f],11th??4th,https://en.wikipedia.org/wiki/William_of_Champeaux
William of Clifford,died 1306[b],11th??4th,https://en.wikipedia.org/w/index.php?title=William_of_Clifford&action=edit&redlink=1
William of Conches,c. 1080 ??1154[b][e],11th??4th,https://en.wikipedia.org/wiki/William_of_Conches
William of Durham,died 1249[b],11th??4th,https://en.wikipedia.org/wiki/William_of_Durham
William of Falgar,died 1297/8[b],11th??4th,https://en.wikipedia.org/wiki/William_of_Falgar
William Hothum,c. 1245 ??1298[b],11th??4th,https://en.wikipedia.org/wiki/William_Hothum
William de la Mare,fl. 1270s[b],11th??4th,https://en.wikipedia.org/wiki/William_de_la_Mare
William of Lucca,died 1178[b],11th??4th,https://en.wikipedia.org/wiki/William_of_Lucca
William of Macclesfield,died 1303[b],11th??4th,https://en.wikipedia.org/wiki/William_of_Macclesfield
William of Middleton,died c. 1260[b],11th??4th,https://en.wikipedia.org/w/index.php?title=William_of_Middleton&action=edit&redlink=1
William Milverley,fl. c. 1400[b],11th??4th,https://en.wikipedia.org/w/index.php?title=William_Milverley&action=edit&redlink=1
William of Moerbeke,c. 1215 ??1286[a][b],11th??4th,https://en.wikipedia.org/wiki/William_of_Moerbeke
William of Newburgh,1136 - 1198,11th??4th,https://en.wikipedia.org/wiki/William_of_Newburgh
William of Nottingham I,died 1254,11th??4th,https://en.wikipedia.org/wiki/William_of_Nottingham_I
William of Nottingham II,c. 1282 ??1336[b],11th??4th,https://en.wikipedia.org/wiki/William_of_Nottingham_II
William of Pagula,c. 1290 ??c. 1332[b],11th??4th,https://en.wikipedia.org/wiki/William_of_Pagula
William Perault,c. 1200 ??1261[b],11th??4th,https://en.wikipedia.org/wiki/William_Perault
William Peter Godin,c. 1260 ??1336[b],11th??4th,https://en.wikipedia.org/wiki/William_Peter_Godin
William of Rubio,born c. 1290[b],11th??4th,https://en.wikipedia.org/w/index.php?title=William_of_Rubio&action=edit&redlink=1
William of Saint-Amour,c. 1200 ??1272[b],11th??4th,https://en.wikipedia.org/wiki/William_of_Saint-Amour
William of St-Thierry,c.??080Â ??c.??148[b],11th??4th,https://en.wikipedia.org/wiki/William_of_St-Thierry
William of Sherwood,also Shyreswood &c.; 1190??249[a][b][e],11th??4th,https://en.wikipedia.org/wiki/William_of_Sherwood
William of Soissons,12th century[b],11th??4th,https://en.wikipedia.org/wiki/William_of_Soissons
William of Ware,fl. 1290??305[b],11th??4th,https://en.wikipedia.org/w/index.php?title=William_of_Ware&action=edit&redlink=1
Witelo,c. 1230 ??c. 1290[b],11th??4th,https://en.wikipedia.org/wiki/Witelo
Adam de Wodeham,1298??358[a][b][e],11th??4th,https://en.wikipedia.org/wiki/Adam_de_Wodeham
John Wyclif,c. 1330 ??1384[a][c][d][e][f],11th??4th,https://en.wikipedia.org/wiki/John_Wyclif
Walter Burley,c.??275Â ??c.??345[a][b][e][f],11th??4th,https://en.wikipedia.org/wiki/Walter_Burley
Yadava Prakaasa,12th century,11th??4th,https://en.wikipedia.org/wiki/Yadava_Prakaasa
Yehuda Halevi,c. 1085 ??1141[a][c][d][e][f],11th??4th,https://en.wikipedia.org/wiki/Yehuda_Halevi
Zeami Motokiyo,c. 1363 ??c. 1443[e],11th??4th,https://en.wikipedia.org/wiki/Zeami_Motokiyo
Zhu Xi,1130??200[a][c][d][e],11th??4th,https://en.wikipedia.org/wiki/Zhu_Xi
